scorer,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000
bodyparts,c1,c1,c1,m1,m1,m1,m2,m2,m2,m3,m3,m3,m4,m4,m4,m5,m5,m5,m6,m6,m6,m7,m7,m7,m8,m8,m8
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
5054,370.427819,156.162818,1,400.7478354,154.6735249,1,393.311461,136.3769464,1,371.9326279,125.272967,1,353.0063357,136.7721443,1,340.3813097,155.6435723,1,348.6088015,176.3662601,1,368.5305114,183.3576286,1,390.392616,175.3481987,1
5055,353.9872422,197.3325663,1,384.3797231,196.827919,1,377.0929456,174.6061766,1,355.6465192,165.5570335,1,334.066119,176.6390071,1,321.7377992,198.6127779,1,328.6648402,221.303216,1,352.2907937,229.6187496,1,374.4471152,218.4336472,1
5056,301.7267905,212.9945087,1,331.7430611,213.4790331,1,323.8084807,192.9164844,1,302.6956999,182.0968196,1,281.6651945,192.5447731,1,270.6630847,212.218565,1,275.0315314,236.1778679,1,300.1339485,245.6344948,1,324.164531,235.1685047,1
5057,308.2862845,219.1717653,1,345.231709,218.5803866,1,332.2929363,197.0560679,1,308.1591846,187.455471,1,286.3220463,196.2115202,1,275.1277556,216.1250176,1,283.8410835,241.3000937,1,308.636211,253.8573732,1,335.5711043,241.4990292,1
5058,301.3205371,237.1685791,1,333.6414371,236.4731359,1,324.0003156,213.733799,1,303.0830731,204.5784588,1,279.6442695,214.9213657,1,271.597527,235.3200116,1,280.1049604,258.7331581,1,301.0914125,268.1203356,1,327.2358999,258.2763815,1
5059,308.5928285,222.4973536,1,342.0400171,221.9520664,1,334.274919,197.8932171,1,311.4760509,189.4479303,1,286.6400151,200.5189657,1,278.1785219,222.2254982,1,285.1901436,247.4187362,1,306.9638381,257.9846873,1,332.5792118,245.4894304,1
5060,305.1387677,227.5286269,1,336.750464,226.7090244,1,328.2023416,203.3439522,1,307.8528826,195.2060204,1,285.9723583,205.177248,1,277.211652,226.9938793,1,283.4558911,251.3938384,1,304.4049273,261.1990852,1,328.7294936,249.7407498,1
5061,290.4755526,236.8127851,1,322.9564533,236.6754408,1,310.9659593,217.0864182,1,291.4883347,207.7375877,1,271.3518832,215.6411448,1,264.3281879,234.3830853,1,273.3523545,256.6107306,1,293.1767043,267.5922117,1,315.7409911,257.962986,1
5062,281.6218204,250.3979096,1,310.793395,252.4634438,1,298.8705497,231.7789636,1,281.4628179,221.3320332,1,262.3764381,228.8906507,1,254.4646614,247.1973169,1,264.2322707,267.7548413,1,282.2828075,278.4924834,1,305.4351749,271.6934361,1
5063,302.3145399,229.6742802,1,337.6630886,229.5412264,1,328.8829098,209.2820616,1,306.1234932,198.4657772,1,281.6499143,206.3107717,1,269.1092533,226.9821658,1,275.2147412,251.0039864,1,301.5251923,264.1011534,1,328.9345407,252.0822515,1
5064,287.7028441,235.862051,1,317.3065284,235.2292342,1,309.5927655,217.3506951,1,290.8076525,206.1076035,1,271.8625591,213.7343867,1,260.1762055,232.233088,1,265.2168894,255.2465618,1,287.4477746,265.2749934,1,310.5715418,256.2010407,1
5065,303.3541222,234.3774629,1,331.1531148,233.2062235,1,321.3266034,216.7355852,1,304.0651464,207.6901634,1,283.9895363,216.5161462,1,277.3842781,234.5862327,1,283.6913007,252.9429483,1,301.3718811,262.3480043,1,324.8506125,252.7964725,1
5066,305.2089477,225.0201569,1,337.8197784,224.4168491,1,330.4390688,202.2933712,1,309.1602801,193.9540181,1,287.6732705,204.4007483,1,278.1000025,225.4181867,1,283.8188968,247.7415822,1,304.1341109,257.1864905,1,328.0476117,246.9547417,1
5067,300.9645496,228.6833601,1,332.50658,228.695178,1,322.5858755,207.5085142,1,301.905525,197.1889925,1,282.5317798,207.745028,1,272.9927011,227.3185596,1,278.0217566,249.7834787,1,300.3048944,259.0326123,1,324.6979108,249.8032036,1
5068,317.2461829,201.7723794,1,354.5234667,202.1126671,1,345.4677262,178.8702154,1,322.8125262,169.1357732,1,300.6433724,180.8921146,1,285.475174,200.3212109,1,290.3572464,222.8032067,1,313.9596167,235.3756332,1,341.3812927,225.4227366,1
5069,340.3873234,182.9215069,1,373.4410759,184.1680143,0.999999881,366.3001747,163.294638,1,345.5308666,152.4366469,1,321.4623008,162.419239,1,308.1967362,179.4873185,1,310.9290681,205.4568523,0.999840558,337.5106404,215.3028057,1,364.1533144,206.6188598,1
5070,382.965246,173.083087,1,418.7102942,172.3223821,1,407.2527876,151.3176816,1,383.9001033,139.1727314,1,361.6103482,149.6908587,1,348.4976137,173.1101246,1,359.0578516,197.7712822,1,381.2276593,208.9321723,1,409.2153225,198.2889538,1
5071,395.098103,168.9049802,1,428.3934372,169.5495615,1,416.9842463,147.6291895,1,395.7140641,137.5227823,1,374.3763604,147.4378119,1,363.0120955,168.5565529,1,372.465888,192.421483,1,393.934514,202.4617758,1,421.5262572,193.3514128,1
5072,388.5901006,178.6324692,1,423.6503344,177.2637935,1,413.5263808,156.2128944,1,390.9237597,143.1937044,1,365.8185115,154.1770411,1,352.7913303,178.8793268,1,363.5342319,203.5116968,1,385.9819188,213.3048124,1,415.4014215,201.0518003,1
5073,382.3068831,181.7997105,1,420.527462,180.7732146,1,407.0174506,159.4473321,1,384.2188187,147.9626536,1,360.3099823,158.7654054,1,348.3235327,181.3292894,1,358.3796895,208.3068891,1,379.9459371,217.9118752,1,408.9761806,206.3838198,1
5074,1.504513264,0.337807655,0.024840534,1.467482805,0.438214064,0.029185653,0.235608101,0.210835934,0.035934567,2.253572702,0.285134077,0.01575473,0.687095165,-0.78806448,0.023579478,1.383214712,3.28963232,0.039291233,2.991448522,0.618606091,0.024414837,2.861051917,2.123742938,0.010285944,0.785553694,0.299325466,0.016595423
5075,451.4052973,163.1895447,1.79E-07,632.5262964,2.510989785,2.80E-06,627.0317106,2.953978062,1.07E-06,4.836762667,-0.222809792,2.09E-07,-0.481481552,-2.888405323,4.47E-07,-0.278195858,2.946166039,1.46E-06,3.333687723,1.162817717,5.96E-08,4.258398414,1.766227722,5.96E-08,-0.087459087,0.22332406,2.98E-08
5076,-0.409691334,1.325645447,1.79E-06,0.234197378,0.16251111,3.90E-06,-0.010773182,1.351033449,5.69E-06,3.958641231,0.862612963,3.13E-06,0.058940411,-2.298211575,4.62E-06,-0.061169624,2.418995023,1.29E-05,2.685574412,1.331720352,1.19E-06,4.345705718,2.127502084,1.10E-06,-0.099630833,0.401320696,1.01E-06
5077,393.7611699,191.2042706,1,428.2698441,190.6488354,1,415.8444252,169.7255135,1,393.6703281,158.176281,1,368.7678471,167.9533019,1,355.213799,190.729619,1,366.00774,217.1455359,1,391.5286922,227.2164907,1,419.2175837,215.5599332,1
5078,385.3606153,196.666589,1,421.9458475,197.07906,1,410.0728722,174.80585,1,385.333446,164.3405914,1,360.0686231,173.9841573,1,347.2410727,198.4549017,1,358.0719538,220.7103996,1,384.4084229,233.3885102,1,412.3411217,222.7100315,1
5079,361.5611749,213.1043758,1,401.6684027,212.0641794,1,389.2414731,189.9171782,1,361.8178601,181.0093594,1,337.0207405,191.3901727,1,324.213044,212.4955778,1,331.4891305,235.5797453,1,361.9549675,248.4186368,1,392.9332814,237.3549814,1
5080,358.2022734,207.0122931,1,398.7537923,205.5406977,1,384.3705182,185.0339098,1,360.0297341,177.6879292,1,334.9729745,186.8765821,1,321.3609834,207.3110931,1,328.0105405,231.1406348,1,358.2677934,242.6326933,1,388.2495146,230.6793854,1
5081,335.3535554,200.0710192,1,376.1164508,200.6763735,1,362.8376603,177.8916354,1,338.607029,167.7057927,1,315.0842929,177.3716035,1,300.0610418,199.6418116,1,307.9427147,224.9102864,1,335.0889804,238.0177336,1,362.8962636,226.7674804,1
5082,330.4294047,208.6135716,1,367.4344087,209.4556866,1,356.1121801,188.3318357,1,332.4950171,176.7809572,1,312.0660501,187.2622557,1,296.7264657,208.5354381,1,304.2344918,231.0191181,1,329.2928772,242.6970344,1,357.7048267,232.4797187,1
5083,321.4477553,206.5973582,1,359.7602839,207.2889023,1,348.273974,186.4161029,1,326.0855837,175.0317249,1,304.2411919,185.1475034,1,288.6112385,206.1872413,1,295.6729221,229.8998394,1,321.7596636,240.3039622,1,347.8780837,230.0414877,1
5084,315.0827761,209.4016109,1,351.4421165,209.2019567,1,341.3390144,186.6378589,1,317.6268479,177.5771098,1,295.3445852,188.1954832,1,284.5483017,209.433455,1,289.8954539,231.4219122,1,313.3417177,242.1409359,1,341.1983833,231.5353105,1
5085,301.6783342,216.0968466,1,331.3323689,215.7855504,1,323.5091941,196.0134802,1,304.8749194,186.4276462,1,286.2995207,196.8227053,1,272.6427088,216.0221877,1,279.6468921,237.182826,1,299.9490639,245.1200228,1,323.7275877,235.4567423,1
5086,307.628345,204.7584953,1,342.1277449,204.2573776,1,332.4135596,182.0726433,1,311.4191315,174.6847146,1,287.4076216,185.0370402,1,274.9067172,205.7498598,1,282.9336691,227.5561891,1,305.5844378,237.810689,1,331.0099602,227.0558143,1
5087,314.2865995,182.7533693,1,345.1437783,182.6058338,1,339.8302452,162.045414,1,318.1423438,151.5591791,1,296.9527597,162.2937708,1,281.0835252,182.8617411,1,286.4644966,205.3863841,1,310.5502045,216.7940855,1,336.0621161,204.8811932,1
5088,320.4930024,182.0792162,1,354.7610419,181.1783066,1,347.4191232,160.0604753,1,326.113353,150.6291866,1,302.5805953,161.2779374,1,287.3726881,181.7946112,1,296.4754601,204.8354406,1,318.182478,214.2218289,1,343.5994449,202.3615427,1
5089,329.8791981,210.2121592,1,366.8575172,210.8328466,1,355.8764323,189.4496431,1,333.0807649,178.9808574,1,310.4355538,186.6960125,1,296.1400642,207.7747269,1,303.2513425,230.488133,1,328.5247555,244.6095371,1,356.2646773,232.4989357,1
5090,326.6548498,203.730628,1,362.3874118,203.8000302,1,351.5124683,179.7764978,1,329.613009,170.5120225,1,306.5139077,180.2846308,1,292.2379815,204.2077084,1,301.0954399,225.1841807,1,325.6451321,237.0124559,1,351.4683616,226.2376652,1
5091,328.6703024,202.9810653,1,364.9452808,202.4385719,1,355.5501037,177.8015766,1,334.0061641,169.1975708,1,310.6526203,180.1474771,1,295.2761848,203.7682176,1,302.0957108,225.0490389,1,326.6065984,237.9473066,1,352.2937517,227.07548,1
5092,313.499773,213.8223237,1,346.6302201,211.8483682,1,338.3039331,190.5954289,1,317.4121588,180.5908356,1,294.8047154,191.3735607,1,279.4816902,213.4896641,1,287.4537296,234.482276,1,310.7109563,245.1277771,1,336.5553608,233.896224,1
5093,330.3216062,208.5756812,1,362.6906838,207.825505,1,353.8938684,185.2461743,1,334.0033939,177.485579,1,310.884686,187.3706231,1,298.0431972,208.8892679,1,305.0226684,230.9138894,1,328.0271215,240.9568057,1,353.7294366,230.2538147,1
5094,334.9641993,196.5999918,1,368.496304,196.6296854,1,362.202382,173.7445393,1,341.4914597,161.9063191,1,318.0140746,172.4943104,1,302.1887932,196.3192987,1,308.8816121,220.704752,1,333.140214,231.7891853,1,358.5864751,221.231101,1
5095,358.1607454,194.8857799,1,392.3960304,192.5792661,1,381.4588232,172.7374716,1,359.0688109,162.3022742,1,336.722753,172.6222801,1,322.3216257,195.747026,1,331.6675625,217.6879086,1,356.2992716,227.7808375,1,382.4943035,216.4209409,1
5096,362.4847207,192.1908188,1,399.2646589,191.8779075,1,387.0631221,170.9240541,1,364.105279,160.7302041,1,341.2935451,170.0316067,1,328.1487799,193.1799235,1,335.524626,214.0005121,1,361.2019925,225.2539282,1,387.1053834,213.8622284,1
5097,357.2670355,192.7133074,1,393.0341377,191.1368871,1,379.7475557,169.7232795,1,358.3575249,160.564712,1,334.7827129,170.9929347,1,322.0088983,192.2154679,1,330.0391502,215.4187171,1,355.9251242,225.2967119,1,382.8614702,214.18875,1
5098,0.781313658,1.351151466,1.31E-06,0.448652267,0.566373587,1.91E-06,0.4529109,0.757489681,4.38E-06,4.917543054,1.155661345,2.18E-06,-0.295345783,-2.407376289,2.89E-06,-0.375842571,2.959612846,8.52E-06,4.016596457,0.834359407,3.28E-07,3.688539952,1.579757214,9.83E-07,-0.267658234,0.086760759,2.38E-07
5099,-1.310149193,0.058379412,1.79E-07,-0.606253624,-0.633451462,2.38E-07,-0.514444351,1.821397066,2.09E-07,2.994415045,-1.184041023,2.98E-07,0.420903683,-0.931355,3.28E-07,0.114447594,3.795790136,1.22E-06,2.751912236,1.628714561,2.09E-07,3.604144603,2.017716169,1.79E-07,0.627534151,0.039923191,1.49E-07
5100,0.813565731,0.366943359,0.000137895,1.037710667,0.857993603,0.000253886,0.422501564,0.277496338,0.000276178,3.182752132,0.776398897,0.000161439,-0.088390827,-1.382272243,0.000207126,0.106224775,2.575821519,0.00042066,2.930549145,0.727354765,7.19E-05,3.731578439,1.734867811,6.22E-05,0.498108625,0.175476551,5.41E-05
5101,380.6929131,188.0281363,1,414.5845578,187.3835025,1,403.572563,165.0846081,1,381.3805346,154.1589642,1,356.0108373,165.3124056,1,343.5615513,187.8747163,1,352.2776084,211.4083185,1,377.838686,220.7139635,1,406.0368345,209.609931,1
5102,366.2586892,194.1698937,1,403.5332284,193.2782984,1,390.6652632,172.3595972,1,366.3841398,162.0868144,1,341.5835532,170.5514059,1,330.1677961,192.9183259,1,340.2441072,214.5877516,1,366.3413129,225.304698,1,393.5761657,214.7631295,1
5103,348.6254368,200.7070093,1,389.5271125,200.5890055,1,376.3308549,179.0907292,1,351.4762297,169.0231504,1,325.7906686,179.9573641,1,311.7341976,202.3105006,1,320.4090672,224.4398346,1,348.0173855,237.5250287,1,377.221364,225.2816892,1
5104,345.8078966,203.3086247,1,381.5911943,201.3816175,1,369.84165,180.9224119,1,349.6673654,171.2762966,1,325.0528824,182.1808834,1,310.7125976,205.3165407,1,317.1800337,230.0617189,1,343.0195222,239.4389822,1,371.204809,225.9709864,1
5105,334.8626428,201.2105823,1,367.613101,202.5338068,1,359.2926533,182.5540059,1,338.8766564,172.2841883,1,318.3714368,180.6841393,1,298.0527797,200.32195,1,304.0603833,225.2652421,1,331.9442921,237.3582962,1,358.8198147,226.7800574,1
5106,325.8700593,205.2816572,1,363.1138757,205.4363699,1,351.5416286,180.8682489,1,328.7426562,170.2368488,1,304.0813696,181.8744497,1,290.5785933,205.24512,1,300.4789562,228.1886911,1,324.9284763,239.6797373,1,351.1891477,229.4143872,1
5107,320.3551555,211.1322675,1,358.7610028,210.856348,1,345.2024765,187.3775759,1,323.2070789,178.4875622,1,299.9649816,189.134058,1,287.1227362,212.1760159,1,294.951082,233.5213323,1,318.2773721,243.8829269,1,345.9947438,233.4047151,1
5108,325.3996202,198.43013,1,359.0395877,198.7605572,1,348.7579098,176.6328163,1,327.2421041,166.2550812,1,305.3298898,177.4316258,1,290.7826291,197.4087963,1,294.7719462,223.8059449,1,321.5386696,233.8098993,1,349.3788937,223.3696337,1
5109,324.9784803,183.5059302,1,359.7795746,182.5794256,1,350.7545521,160.5028567,1,330.0741491,149.5491495,1,306.8210826,161.1021338,1,291.722424,183.9351854,1,299.2140498,207.2707481,1,322.7225733,217.8223262,1,349.396413,205.6261683,1
5110,332.6929603,187.3613849,1,367.0332999,187.1012397,1,357.0165299,164.9966459,1,335.9245086,154.5617399,1,313.4904635,165.4710741,1,299.1821709,188.0851593,1,306.4764376,210.0869427,1,330.8978071,221.6513385,1,356.1025111,210.3224392,1
5111,347.9183025,193.0026493,1,380.1120872,191.7824976,1,369.5928812,172.48207,1,347.9425066,162.9666829,1,327.9960408,172.0179482,1,315.518178,193.9278932,1,321.6036792,215.5292408,1,345.8254642,224.8987861,1,369.6297626,214.0996666,1
5112,334.5366693,192.3832498,1,368.2526631,191.9246502,1,358.8518267,170.9871202,1,339.2909975,161.4697623,1,315.7212462,170.2288847,1,301.5129601,190.4017668,1,308.2914551,214.7476339,1,333.5851001,226.9663491,1,357.9642677,215.1614678,1
5113,0.349833965,1.595142841,1.07E-06,1.209505796,0.34345293,6.26E-07,0.27775979,1.651046276,1.34E-06,2.826274633,0.81264019,1.34E-06,-0.339226246,-0.619596958,9.24E-07,-0.31585598,3.837527677,5.19E-06,4.292323887,2.166221499,7.45E-07,4.356239051,3.147123098,8.05E-07,0.87615037,0.207194805,2.38E-07
5114,-0.218148708,1.348546267,8.94E-08,630.7071128,-0.432083607,1.25E-06,626.0263243,2.456366181,1.49E-07,2.419324994,1.705460548,1.19E-07,-0.08220911,-1.679434299,8.94E-08,-1.090941429,3.123054266,1.19E-07,4.315396994,1.878952503,0,3.209091485,1.899298191,2.98E-08,0.842085361,-0.306555271,0
5115,-1.684975624,0.9389925,4.17E-07,0.842166424,-0.310255051,5.07E-07,-1.287861347,2.084231257,6.26E-07,3.843367249,0.737424374,5.36E-07,0.296152592,-1.405899048,8.34E-07,-0.407658577,2.798959374,3.58E-06,3.264353752,1.26617837,4.17E-07,2.673633695,1.982038021,1.49E-07,0.01381588,-0.443807125,2.09E-07
5116,340.3822728,220.4737596,0.999999821,367.2806635,221.4430587,0.999973834,359.4572706,204.5196865,0.99999845,343.946203,200.319972,1,327.640512,205.9739398,1,315.7260258,223.1841352,0.995978594,320.1060927,246.2238412,0.903678417,333.1735206,247.8949912,0.996853828,353.2226727,241.5800698,0.238156497
5117,336.6024456,224.2348232,1,368.5612998,223.8091979,1,358.2856228,204.722681,1,340.5260996,197.9520226,1,320.4804978,205.863081,1,306.4771428,225.603476,1,310.9473038,246.0531485,1,332.4043138,254.1824713,1,356.2921944,243.2799895,1
5118,350.260675,217.0991907,1,382.2436578,215.5558491,1,370.6942639,198.3562803,1,351.804214,190.0055745,1,329.5230742,198.5170913,1,318.7823,216.6714125,1,326.2514362,237.0170631,1,348.4572172,245.3797685,1,373.9444989,235.8701348,1
5119,341.2047895,219.7648859,1,372.7919922,218.22574,1,362.1953893,199.8774345,1,342.3243785,190.4147151,1,319.7126014,200.5313373,1,308.0415515,220.4729252,1,314.2839937,241.5656114,1,336.5066261,248.9875522,1,363.4056368,239.3105032,1
5120,336.4059963,219.3555775,1,371.2758212,219.7470503,1,360.6472001,196.7659664,1,339.18601,188.028656,1,316.2816057,198.5974934,1,304.1452208,219.7167039,1,311.590286,242.0383759,1,334.8540816,251.9878473,1,360.7839699,240.8268442,1
5121,330.1008048,218.4044776,1,365.1197367,217.9580579,1,352.9042959,195.3988996,1,332.6675497,187.6152344,1,310.3784118,196.5918703,1,296.9126616,219.5087581,1,304.2738042,240.6695499,1,327.9544294,250.3073463,1,351.7334437,239.5797441,1
5122,341.3840723,214.5129898,1,375.3340769,213.8544922,1,365.2814018,192.5891147,1,344.8071675,184.9018927,1,323.4190845,193.4724841,1,310.3878996,215.9867382,1,316.6275442,235.5173898,1,339.9447717,247.4502535,1,365.6987355,236.2167473,1
5123,347.4825091,202.1465616,1,378.5700121,201.1688752,1,368.8681564,180.3140421,1,349.3318543,170.1244688,1,328.8146358,180.0928879,1,315.6619935,202.5251403,1,320.6823735,225.2597146,1,345.3461285,234.2731771,1,368.6559148,222.3528225,1
5124,341.6610873,210.8815546,1,373.1463082,210.7139564,1,363.115645,189.6341848,1,344.6144185,180.9959736,1,322.4094328,190.4244738,1,310.6949513,211.2585363,1,315.5973759,232.767942,1,339.3604088,242.5438132,1,363.4806352,231.1706679,1
5125,351.0904856,207.8257849,1,383.9105814,205.488286,1,373.7595805,184.4697289,1,353.7039909,176.195847,1,332.0286474,185.7451072,1,320.0113535,208.3045502,1,325.8889846,229.9476929,1,348.8093414,239.1766372,1,372.0154989,227.5279951,1
5126,350.2878895,201.4526205,1,385.325469,202.0857339,1,374.2774296,179.6984453,1,350.7502937,169.0956411,1,327.7303121,180.4815035,1,314.8438363,201.6496444,1,324.5908861,223.6740313,1,347.3589826,235.3578744,1,373.8757724,223.9980156,1
5127,0.625402451,1.231786489,5.66E-07,630.9443526,0.293065786,2.47E-06,-1.006503582,0.979770899,1.94E-06,4.836981773,-0.740794182,1.70E-06,-0.852275848,-1.254309177,2.15E-06,-0.08164072,3.260391951,8.31E-06,2.486194372,1.90312171,7.15E-07,4.854268312,0.819046497,1.07E-06,2.475776196,-1.188101768,1.49E-07
5128,1.047923565,-0.221107006,0.009019852,1.29970026,0.420417786,0.009681642,0.718047619,0.282441378,0.012578934,3.593846887,0.250112534,0.006907016,-0.366106033,-1.556003094,0.008828312,0.597410917,3.459984064,0.017843038,2.815154791,0.580127716,0.007170647,3.653821975,2.267297387,0.006776303,0.708337545,-0.287558079,0.003323048
5129,356.1162402,207.9103506,1,387.8677205,207.03739,1,381.7045183,183.4268079,1,359.0027494,175.7710264,1,337.8473756,187.0484424,1,326.667896,210.3675126,1,339.7432613,231.5830016,0.999998689,352.6475134,235.8376069,0.99999994,376.1985078,227.8556883,0.999763608
5130,340.4407264,211.5228424,1,372.7777307,208.0016866,1,362.4942212,191.7773035,1,344.7074614,179.4021482,1,323.2444662,189.8673143,1,310.7132235,210.9150558,1,315.198241,235.3990688,1,336.4402747,241.9396772,1,361.2414007,232.4603791,1
5131,318.298084,234.8687692,1,348.0057747,234.6071563,1,341.8979862,215.6447811,1,324.7731934,208.0434389,1,303.8699617,216.9230042,1,291.8338767,235.1756282,1,297.0718999,252.9891376,1,315.3852859,263.0495448,1,336.392416,252.4916543,1
5132,313.9473424,215.173799,1,341.4380313,216.255661,1,336.9985795,195.8912617,1,318.1834922,185.2769375,1,298.8890337,192.7732978,1,288.1049664,210.7259524,0.999999642,293.810637,235.7487201,0.999999881,311.8872542,243.8748672,1,336.33254,238.2797637,1
5133,321.8343015,207.2842755,1,355.2368484,207.1383851,1,347.3883309,186.9668341,1,324.9113131,176.311842,1,304.1355314,187.1876292,1,290.0175908,205.8185215,1,296.8717699,230.232172,1,321.9475005,238.7593336,1,345.3621778,228.5258904,1
5134,322.6112857,208.332273,1,356.8080997,207.2065685,1,348.6354771,185.6556883,1,327.5622292,176.190608,1,304.7358251,187.0113444,1,290.3513527,209.0422497,1,298.0743942,230.9642668,1,321.310102,240.2126584,1,345.7055473,228.8596363,1
5135,330.6748714,206.0162373,1,364.3119907,205.5098243,1,355.0600014,184.4433689,1,333.7997311,173.8421726,1,310.8023207,184.3794603,1,295.4867609,206.4170408,1,301.9896679,230.0595045,1,329.1687627,241.001596,1,354.8560703,229.999299,1
5136,339.741312,186.1668429,1,373.2432108,185.795208,1,364.5932487,165.6522646,1,343.9725788,154.8529425,1,322.9074264,163.9109459,1,307.6573281,185.7807441,1,314.1569719,208.5777478,1,337.0865083,219.2377715,1,361.5846076,209.4832826,1
5137,324.8210329,189.7939014,1,355.6839765,189.8146505,1,349.8358388,168.2680955,1,330.1751901,156.9160271,1,309.6105471,166.9257982,1,292.4014797,188.5899315,1,298.3824158,212.3797798,1,321.8049309,222.0473881,1,345.2832203,210.8553524,1
5138,326.7606268,184.2960186,1,357.7226149,184.2157679,1,352.3069434,163.2309089,1,330.9560161,151.207653,1,308.8808937,161.4712954,1,293.9753819,182.9047961,1,302.9419978,207.661216,1,324.0951011,219.5181642,1,350.7444446,208.2870407,1
5139,341.2955685,201.3653793,1,371.2689946,202.8224635,1,365.5904586,179.7509937,1,345.7594035,165.6667166,1,322.6791096,178.0175967,1,308.0689459,199.8967116,1,314.6892233,226.2394247,1,336.9935508,235.1829162,1,360.4379039,226.1985369,1
