scorer,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000
bodyparts,c1,c1,c1,m1,m1,m1,m2,m2,m2,m3,m3,m3,m4,m4,m4,m5,m5,m5,m6,m6,m6,m7,m7,m7,m8,m8,m8
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3290,363.9229781,228.306324,1,424.1098561,232.2773194,1,404.9129376,189.8663597,1,365.5590611,171.2656951,1,324.2012377,185.2435265,1,310.2794647,226.8257551,1,324.7465242,260.9942732,1,368.9048126,288.9309955,1,411.3628272,279.8508472,1
3291,359.5026968,215.4102306,1,421.0913975,221.1319394,1,401.4432187,177.9408245,1,360.0113873,160.3266335,1,320.5355272,175.9582043,1,303.6870775,208.8450146,1,313.9043097,245.0051346,1,363.8236729,277.094079,1,407.2325814,262.9408083,1
3292,348.7297163,208.2288394,1,408.7885714,210.8279772,1,389.83525,174.2474194,1,350.7065783,154.1927714,1,309.8523388,168.8778977,1,289.0337734,204.9423361,1,301.9316463,242.1783609,1,350.7641258,266.9172449,1,395.0835147,251.0630422,1
3293,328.7875247,203.8061886,1,394.1262636,205.3632545,1,374.4801567,167.9060645,1,332.6308298,149.360745,1,297.4600983,162.0256133,1,273.6208096,197.2033682,1,285.9226313,235.2315912,1,329.7820363,260.0627069,1,378.8265731,244.6032791,1
3294,338.8633614,200.5191526,1,403.2681203,206.0130734,1,380.6006565,166.5331383,1,342.6998384,149.7889338,1,307.3025227,163.3360281,1,285.2958075,198.4083948,1,298.9338145,231.6305189,1,343.1585033,256.7769914,1,388.3078194,245.0133168,1
3295,348.5034817,212.2760592,1,407.832917,216.5928054,1,386.6484871,178.5191669,1,347.5601029,162.2232542,1,312.5538373,176.7406988,1,291.7757745,211.9304466,1,303.3939445,245.3231344,1,352.1644149,270.0509174,1,394.0938487,256.2429185,1
3296,338.7108288,199.138473,1,398.7241437,201.3951578,1,378.5281773,166.3013997,1,342.9320388,150.4866762,1,308.9296767,163.9320807,1,282.9159493,198.172441,1,292.6528406,232.0979772,1,341.8791728,254.4831007,0.999999821,385.3897483,241.7806759,1
3297,329.5604563,203.4374003,1,389.1021687,205.3822803,1,372.5321112,169.6164079,1,337.7971168,152.1106973,1,299.2981652,166.6879091,1,275.6775942,200.9229541,1,287.9200957,235.8161645,1,327.6669517,255.3736029,1,373.5580263,241.6860514,1
3298,327.2167127,205.1039124,1,386.0381632,205.8761381,1,367.2260659,170.2267461,1,331.0912385,155.3387628,1,292.9962597,169.2741876,1,272.3834472,202.8894472,1,286.4410722,238.7489862,1,326.0171351,257.4457941,1,371.5131029,243.0022435,1
3299,327.2969489,205.5174189,1,385.0028696,205.8310232,1,366.1312058,170.2533064,1,330.1988206,155.1914711,1,296.9860201,168.7732382,1,275.7599807,203.6105819,1,289.0436583,237.7271757,1,326.8152895,256.8015203,1,370.6074163,242.8839831,1
3300,331.6331182,205.0140409,1,389.2938468,205.5867805,1,372.9683094,171.0044112,1,337.4748764,154.4868255,1,301.4626112,167.81213,1,279.1950455,202.2059326,1,290.0760989,236.7405291,1,329.3497462,258.0277991,1,374.3654444,242.9075232,1
3301,340.3071283,203.5367389,1,398.9644053,203.329989,1,379.7246251,167.8283751,1,342.9272027,150.818789,1,307.2179855,166.4233122,1,287.9764359,199.2168131,1,298.958971,233.2478876,1,341.5644538,255.2957287,1,384.3442855,241.5225663,1
3302,350.1766779,206.5343113,1,407.2814319,207.8311262,1,387.6223716,171.8514724,1,351.4511492,155.1752801,1,315.8638144,172.04568,1,297.3238878,205.0932474,1,308.712923,239.0648913,1,350.6519394,260.7112522,1,393.4860497,246.2916794,1
3303,337.009131,207.5106151,1,396.8707883,209.5597277,1,379.5174556,172.1822979,1,339.712369,155.4235563,1,305.3171296,171.7069955,1,285.0675664,205.364377,1,294.7696278,242.1601996,1,337.1493583,265.2031388,1,380.7601202,248.5343728,1
3304,324.2739181,211.8711042,1,384.8328414,214.0833533,1,365.9159431,173.990418,1,328.4018412,160.2469349,1,291.3545046,176.8306704,1,272.4908409,208.0658975,1,284.950674,246.2394381,1,325.1915438,268.6535234,1,370.0369449,252.2785845,1
3305,322.243897,214.4694724,1,385.3190689,218.9133787,1,366.6233928,180.2789888,1,328.2239852,163.9442887,1,291.4654207,179.4838281,1,272.2339745,211.8991256,1,283.3541279,250.2385888,1,322.7287283,271.0197258,1,370.3367317,256.0623407,1
3306,324.1448059,215.9021819,1,387.0011609,219.1452541,1,368.1589332,178.6968403,1,329.2876925,163.6658044,1,293.1304315,179.2922831,1,274.3067642,213.9808559,1,285.5079792,251.9687538,1,325.9963099,273.5034471,1,372.3544219,257.0511141,1
3307,319.9628665,215.926296,1,383.7970614,219.4494967,1,362.7102675,178.5301409,1,327.2604239,164.6381721,1,291.4635556,180.3387966,1,271.1383224,213.0365219,1,281.300529,254.4649115,1,322.4697623,274.3496838,1,370.2404742,258.3403735,1
3308,322.8444457,212.5298347,1,385.1329513,214.177,1,364.6733007,175.0986984,1,326.964545,159.6889341,1,290.2919188,175.8969486,1,270.8376906,209.4963551,1,280.8024654,247.9844792,1,322.0468349,269.1803885,1,369.4017804,253.3336601,1
3309,317.4909228,206.5521491,1,384.0453811,207.2581725,1,360.5514379,167.255821,1,323.6776619,151.3059292,1,285.2210512,170.4678168,1,263.298929,203.7347631,1,275.9844122,240.7438974,1,320.3976345,267.5209022,0.999999881,366.1352751,249.9058642,1
3310,355.8376981,217.2879515,1,418.9852891,222.3784058,1,395.4722109,179.8530152,1,354.825551,162.376791,1,321.7587781,180.1863766,1,304.203001,213.8982401,1,314.1195335,248.1024356,1,360.4494009,276.9057831,1,403.1909542,265.2698088,1
3311,350.2757535,216.7193503,1,415.6538041,223.7332432,1,392.5242462,179.1797743,1,353.4626718,163.0886264,1,317.0078754,180.7560816,1,298.5274009,214.5274162,1,306.55443,248.2280397,1,356.7478978,276.5900951,1,398.8799706,264.0065589,1
3312,329.6675496,216.1765761,1,401.2643495,216.2568169,1,380.2028952,174.9512179,1,340.3813984,157.6499271,1,299.0608349,175.7577901,1,272.232132,211.8126144,1,281.6866999,248.0119381,1,339.3643866,274.1210108,0.999992251,384.3172474,260.256608,1
3313,319.91835,213.377581,1,392.7569833,218.4262624,1,371.1164114,175.01561,1,329.5673666,158.4079883,1,290.6900601,176.6423764,1,269.662118,213.3289852,1,280.155777,252.6316214,1,319.4929914,272.7765279,0.999949753,376.315948,261.2916876,1
3314,299.1771855,217.3988185,1,374.5365057,221.5958043,1,351.7774565,177.891324,1,309.4577709,163.9372497,1,268.2115522,182.6528559,1,249.1830955,216.7191319,1,260.2798538,256.0574331,1,308.1989004,281.4782043,0.999999523,357.0952343,263.8032007,1
3315,339.8594125,218.4850364,1,410.0928187,224.8849459,1,387.6796,180.7009764,1,346.4584217,162.2336855,1,306.1694584,178.4220171,1,281.4859176,217.3978915,1,290.8534856,257.1213388,1,355.5079784,283.3604045,0.999999821,396.0319321,266.6696048,1
3316,331.2576427,208.4744887,0.999999881,397.7171385,206.7582147,1,377.7372541,168.6332145,1,338.6263431,149.9381542,1,301.0639808,165.2226081,1,278.715117,208.1765461,0.999999881,289.7156761,249.7949305,0.999992967,335.535522,270.3044717,0.999823928,378.4110496,250.201499,0.999999285
3317,323.0162889,199.6352711,1,390.7296941,202.3241777,1,369.0416038,160.9530802,1,325.4446367,139.9899449,1,283.6366962,157.4581099,1,260.9334142,192.5852542,1,269.9327959,238.1692739,1,334.5477295,261.7014754,0.999988079,375.5121915,245.2344806,1
3318,330.0309666,198.714205,0.999999285,391.5061235,202.0710163,1,370.2165725,157.6014813,1,327.7555373,136.0765252,1,282.8066416,151.7686396,1,262.0602016,182.7772405,1,298.5488869,238.5546646,0.99999851,339.1797616,259.9074683,1,376.1648774,244.2796696,1
3319,333.5249579,192.5282931,0.999997854,401.8919692,204.9534055,1,375.2816002,156.3445301,1,332.8756542,135.0782094,1,291.2346659,150.0685444,1,270.3400774,181.2019463,1,283.5166998,216.3315005,0.99999994,351.1920214,261.2179227,0.999999642,386.7115479,247.8907053,1
3320,350.430686,200.592216,0.999999404,415.5725045,212.1433229,1,393.9625111,163.3751541,1,348.0250861,141.4291563,1,308.1141796,155.4894052,1,288.5704041,188.0875244,1,303.5527737,223.5721352,0.999999881,361.9994454,269.4644041,1,401.3213382,255.8626561,1
3321,350.3856945,194.6806016,0.999999762,417.5706897,210.661854,1,392.5799994,159.832927,1,350.4515502,138.3899951,1,308.3445225,153.5886097,1,287.6820343,184.9398108,1,303.5505128,222.8131509,1,362.4893736,271.1143165,1,400.7226725,258.2426467,1
3322,367.0722103,205.0750575,0.999999821,434.8672396,213.3839557,1,409.4855618,161.5038524,0.999999464,364.6038923,140.1061964,1,326.4951963,157.1148682,1,307.0340891,192.7719374,1,323.0788836,232.1152859,0.999999762,377.6153247,274.900982,1,419.0685759,262.5776389,1
3323,379.3393588,215.0721154,0.999999762,446.6907563,228.5768518,0.973928332,421.6811086,172.4851083,0.999969602,383.0217764,153.7256169,1,348.1537495,170.8744793,1,332.1588402,209.4102087,1,347.8272314,251.8854534,0.999994159,395.6935498,289.4043527,0.999999404,434.1087542,276.4010221,1
3324,383.6989369,224.938189,0.999999821,438.4697931,230.0481715,0.999999881,425.8905382,175.0466826,0.99997884,387.3166817,159.9406867,0.999999881,352.8981805,178.3219075,1,334.7560756,215.512331,1,348.3149694,257.4099691,0.999999046,386.9642823,281.7153625,1,426.126349,269.4434108,1
3325,362.1875086,204.3256685,1,436.1148993,215.3218141,1,409.2765307,163.3091115,0.999999404,365.5837851,142.7225304,1,323.2249351,159.5392809,1,303.7215953,196.4175472,1,317.544855,236.4222715,1,376.2496898,279.4385304,1,418.7586286,266.9665422,1
3326,354.8727784,206.589462,0.999996483,429.2764983,218.3946419,1,404.9199461,165.0536827,1,356.6951827,142.3136091,1,313.7559094,161.3111515,1,292.6190893,197.8432026,1,304.8140402,235.611194,1,370.4134057,282.0689297,1,412.0828363,267.8959408,1
3327,349.232704,199.0195982,0.999997377,424.2154274,214.4994481,1,399.8177741,162.0448905,0.999999881,352.9858418,140.9717951,1,310.8410017,157.993434,1,286.8155601,196.0792513,1,302.6068444,230.6727233,1,368.6723216,280.7454119,1,408.1857128,267.7100606,1
3328,348.2709513,200.4101429,0.999994516,424.7691665,216.8178654,1,401.4515288,162.054828,1,353.8697596,138.9999633,1,307.8490701,157.4200897,1,285.1845875,194.6869731,1,294.303318,229.1934628,1,367.006928,279.5554168,1,408.2397108,266.8354363,1
3329,345.4063141,198.5462582,0.999995589,423.9400134,213.2061727,1,399.8262887,159.8212018,0.999999821,351.5654073,138.845758,1,306.9662284,155.5808492,1,282.3099284,194.6303158,1,291.5043268,228.9018939,1,366.7290945,276.6647434,1,406.6962228,263.8524797,1
3330,333.9949909,200.2632494,0.999996305,415.2404768,218.3658733,1,387.5419346,161.178679,1,341.4834485,138.5679765,1,297.0974712,158.1492367,1,266.7167859,197.4670973,1,274.6621404,232.370389,0.999999464,358.4776621,278.5231955,1,397.6182132,265.7845864,1
3331,290.0868988,206.2114854,0.999630213,381.694157,214.2837384,1,356.3160991,165.2150303,1,309.4869832,143.8233709,1,260.2262931,162.9128342,1,226.4837737,202.1252227,1,231.5454946,248.934947,1,266.1410408,265.6035037,0.999998331,366.6732836,263.4417408,0.999999881
3332,300.2012758,205.4802173,0.999994993,398.7788811,216.7606368,1,368.0390511,164.7138038,1,316.6324887,143.8457541,1,267.7731889,168.0597801,1,242.5794758,203.8289394,1,248.2295671,241.6489153,1,343.0750213,277.346365,0.999999762,380.017272,263.2373493,1
3333,301.8580418,201.3377771,0.999750078,395.969203,217.1652155,1,368.5912645,163.3820016,0.999997377,317.9345417,139.4322991,1,271.385076,161.2168055,1,248.9279842,192.2214127,1,257.8207052,228.0825195,1,342.096838,275.5409698,0.999985397,378.1678295,263.3596692,1
3334,347.2535114,208.7516479,0.999966443,424.4753582,228.7314894,1,397.8679284,169.2031455,1,353.258779,146.3756676,1,307.2434416,165.9137421,1,281.0301123,206.6383424,1,293.386021,251.3867654,0.999999881,363.7386719,291.9451497,1,404.6541752,278.7115774,1
3335,328.5998917,205.8076919,0.999964952,411.1239505,214.6509225,1,386.969032,158.9308312,1,336.0513844,134.4561737,1,286.4880459,155.8077264,1,260.7537182,196.5917854,1,276.5876243,242.3605733,1,351.2372022,279.0522327,1,392.254591,264.5828233,1
3336,313.6618528,201.6707699,0.999997139,402.8164439,209.5932832,1,377.3292584,154.7012175,0.999999881,330.3086929,131.192687,1,281.2087464,153.0654001,1,254.8531168,195.0814867,1,265.9950304,243.0456452,1,341.6423497,275.4635651,0.999918103,383.2281547,262.5327981,1
3337,314.7195172,200.772203,0.999998927,406.0586309,210.9154377,1,378.4273944,154.8584365,1,330.5252566,132.3661498,1,280.5663495,154.9139028,1,254.123147,195.6605225,1,266.9483485,242.8681855,1,341.927671,277.6662916,0.99998939,386.0917854,262.6451626,1
3338,324.7645088,197.6364526,0.999627113,409.4135103,206.5552094,1,382.8472028,150.5518565,0.999999404,330.9201894,128.9528046,1,282.4528961,150.243187,1,259.5851038,188.1315489,1,277.5383618,247.699367,1,353.0523129,273.8786063,0.999926567,389.4392301,257.2524581,1
3339,330.5395008,204.4876505,0.998476267,413.1875508,217.1994247,1,385.8888695,156.1559322,1,338.0999923,133.962858,1,288.9610639,153.998322,1,263.6532276,193.6404839,1,278.5045254,254.2485652,0.999999881,355.3835535,283.9326322,0.999999762,393.8802524,267.472383,1
3340,333.713003,204.5344306,0.999762058,413.7033877,221.9933823,1,385.8271639,160.0263162,1,335.2607713,137.0800633,1,288.8363895,154.6589065,1,267.642354,188.8231198,1,300.2200666,234.6045892,0.99996829,356.0607181,285.5566273,1,395.0246959,269.8451524,1
3341,316.9039951,198.3707676,0.999785781,405.518105,224.0538945,1,374.2252045,170.8716751,0.999999821,318.2300646,142.1531994,1,276.1302872,159.9894285,1,255.4232321,188.2525011,1,272.2800937,221.1876166,1,351.8829589,283.2221902,0.999884009,386.4705824,272.2639761,1
3342,301.0034794,200.866509,0.999950171,392.9786386,223.6619458,1,363.2802183,167.6067975,0.999999464,310.530256,145.5083489,1,263.2788908,165.9831139,1,241.9542773,197.4097809,1,240.4997592,247.9310298,0.932168126,341.2920809,284.4524201,0.999873996,376.1784263,273.6682081,1
3343,300.956303,203.353747,0.996143818,394.3659217,225.9923556,1,363.5413915,168.8975663,0.999998927,314.6229244,147.8012924,1,269.6956282,167.0066004,1,246.6412377,199.3834858,0.999875903,293.4828558,242.7802835,8.57E-05,344.064811,289.2157094,0.999592543,378.5315366,277.3298323,1
3344,311.3195124,198.6170874,0.99998951,403.4011427,227.4674577,1,372.6154448,167.3174648,0.99999994,320.2468596,146.8591027,1,273.8390973,162.8136792,1,249.2882261,199.0521545,1,258.5571092,234.9874229,0.002300948,349.7104502,291.3497796,0.999615431,384.5463917,277.9312248,1
3345,315.8270434,196.9658615,0.999043941,403.3141721,226.0474745,1,373.9757556,166.5238431,0.999994993,319.695194,142.888509,1,276.6937292,159.628602,1,247.2331817,203.6851451,0.58550638,280.5545487,224.9902148,0.814582109,347.2016619,290.5459361,0.999695659,383.6102164,275.9364075,1
3346,302.4127855,206.458369,0.999928474,399.9750566,228.1982934,0.999999523,370.2052736,173.9189315,0.999998987,314.2825818,150.5933132,1,267.8663474,170.5642776,1,236.2958551,215.5915384,1,247.3419614,255.9498262,0.999998569,273.8148832,265.0243709,0.906661749,380.7967701,281.9247696,0.99999994
3347,292.2586643,214.9665213,0.999976695,390.262615,238.7591448,0.999999762,359.0435743,181.9756842,0.99999398,307.2739547,159.9108994,1,253.4540364,182.0870466,1,228.7795976,223.3061252,1,235.8989624,264.529851,1,267.5186323,278.7493837,0.999987006,373.6471889,287.8782272,1
3348,282.8025771,219.5247981,0.997962713,369.282263,227.545037,1,343.1998518,184.8738098,1,297.7911615,166.6188686,0.999999881,238.1637459,178.6900613,0.998197198,218.853235,228.0301279,0.997556925,227.197268,271.322329,0.99999994,260.9622029,289.0681896,0.999927878,355.7987018,267.1363218,1
3349,291.9932404,206.1471913,0.999991596,374.4756072,227.7972083,0.858589768,343.7752779,174.7112634,0.999991655,299.4313614,155.7109137,1,252.8158052,172.2557828,1,231.8963885,208.143086,0.999948621,314.3664168,262.9079943,0.012963921,344.5715153,284.3108297,0.265725434,369.9648578,280.9284997,0.999844491
3350,285.5460107,232.7256055,0.93736738,396.5596231,236.7690229,0.995607018,357.9353328,168.6474361,0.999954343,315.5756732,153.926662,1,259.4913896,179.2454198,1,235.2672164,225.7495871,1,243.211308,270.5662155,1,275.8768282,293.0576245,0.99999994,383.1234143,282.7908034,0.999998093
3351,285.0960832,221.9657941,0.974289775,384.9329174,243.916528,0.954023242,354.4749917,180.4385329,0.999997258,306.823139,159.4094226,1,252.1320501,184.8091688,1,226.4004848,230.8667419,1,232.3024592,279.5781612,1,268.9125369,308.6523988,0.999994278,372.5648195,292.6366823,0.999987125
3352,283.7572875,235.5245681,0.9772439,383.073853,259.9920963,0.620680988,341.7582704,187.0210267,0.999690771,301.2235973,170.3694131,1,249.098525,192.9030242,1,226.8897605,238.741878,1,232.4577539,291.2247955,0.999999762,335.439919,326.072782,0.097311139,371.3381127,302.9374206,0.999994516
3353,271.9756348,239.3600571,0.943645239,379.3683789,268.6618291,0.331302524,339.4602486,191.9601641,0.99796772,292.2230578,176.6728773,1,246.5845706,195.8792448,1,224.3591366,241.1352866,1,230.415457,294.4752903,0.99999994,276.9682063,327.5349169,0.857416749,364.9786564,308.9384229,0.999991059
3354,269.7323198,240.9609499,0.982149482,375.6527858,270.2743497,0.934568644,329.7206347,198.4608197,0.926557362,289.104847,185.080955,0.999996543,237.9290767,206.0343621,1,220.7492294,246.2746367,1,225.4877651,297.8733222,1,334.4060345,327.6661017,0.258798122,361.9365406,311.7604108,0.999996126
3355,269.0628951,240.7093878,0.998815536,372.8710312,269.2033461,0.98980093,326.3710415,197.6127604,0.993193865,280.8719416,182.9652035,1,235.2339261,204.5631771,1,215.4456,246.4381123,1,222.8161321,294.5204492,1,334.8306308,324.2195775,0.993661523,362.0338591,307.6056408,0.999998808
3356,267.8535132,239.4207351,0.395987213,364.2334971,273.9660053,0.104000598,321.5281601,197.9719255,0.2795344,276.7402562,185.0940433,0.999999523,234.3639443,202.1454835,1,212.9556267,245.1276103,1,219.2939873,293.792807,0.999999881,335.6539979,322.7350408,0.971540213,358.2048848,307.22151,0.999992371
3357,256.8087058,254.2525313,0.561909437,362.7061679,280.8305595,0.376840532,321.6457412,205.2038575,0.001711875,272.4856634,188.4282201,0.999994159,229.7983322,208.4740429,1,211.0811469,249.1568036,1,219.4175257,295.5963953,0.999999642,337.0175893,324.2013398,0.999456465,358.4700403,312.104867,0.999970257
3358,251.6153946,249.0552478,0.99999404,352.5863249,289.0149965,0.003696352,306.7436466,215.5746243,0.999986053,261.2704191,198.6950207,1,220.178031,214.9541283,1,204.2391506,246.7847509,1,217.5743225,285.5603631,0.999981046,331.1045616,325.0761614,0.975583792,349.8340634,314.8771068,0.998487949
3359,248.205245,245.4528054,1,331.1530634,253.4429057,0.798432887,306.0265113,213.6409115,0.999998689,260.964759,198.7460976,1,220.3734399,212.8789597,1,201.3603666,241.939826,1,188.5474792,299.1110968,0.045639873,328.6976776,320.1062932,0.944869518,344.0627642,307.6361262,0.997491002
3360,248.3841434,231.9787843,0.999997079,335.273385,255.1897731,0.997080624,302.2312598,208.1392937,0.999996662,250.786315,189.3994353,1,217.0964375,202.2638278,1,200.3057466,226.9866505,1,207.4446335,258.7211781,0.999999046,245.6575458,273.0405564,0.804017067,330.1724286,298.3230062,0.995042622
3361,252.2907237,230.5611765,0.999999464,332.5168521,257.2378452,0.999455929,295.7059588,204.4325578,1,255.9807279,187.4650712,1,215.7619081,201.5024047,1,199.7578192,226.9148145,1,207.6203768,264.4875259,0.010087878,252.4019398,275.7803259,0.180456072,329.859066,297.5434034,0.989478946
3362,271.0780652,223.2844384,0.999999821,371.1498849,252.9169788,0.999960959,334.4525936,191.2960105,0.999994397,281.9271455,170.9590832,1,232.106637,193.105113,1,215.5039105,222.9275389,1,230.4232712,260.8254713,1,328.2317457,314.864624,0.999975443,360.9115167,299.8707615,1
3363,270.3869023,224.2515116,1,367.1025772,256.0440202,0.999768257,325.7810929,190.7966638,1,277.6733147,169.9272442,1,227.9561853,190.9345937,1,208.1868019,223.3606656,1,217.5213556,263.6605504,1,324.476101,314.7202098,0.999740839,357.3212289,298.728446,1
3364,266.8800013,227.6197303,0.99999994,364.5118934,254.5442967,0.999999583,323.8428542,191.9359267,1,275.4674063,172.9698563,1,225.4679627,191.5171318,1,207.7044275,224.148241,1,215.8432562,268.4607769,1,320.8241248,315.0066344,0.994361043,354.5925857,298.4734491,1
3365,268.2865877,233.7011671,1,363.9717465,263.8504486,0.999932289,323.2928493,197.2150218,0.999999762,275.0154501,178.0461168,1,224.3330102,197.1866465,1,205.7927746,232.2393241,1,215.0069144,277.5932692,1,259.5801071,295.3163178,0.999999523,357.2828356,303.9056492,1
3366,269.855197,244.3057827,0.99999994,372.5725918,268.4731474,0.999987721,334.6010714,205.991259,0.99985218,284.9224706,183.6939833,1,230.0455155,204.5631618,1,210.4767237,239.5143826,1,215.1692646,285.1762238,1,260.4934362,304.0894122,0.999998927,365.2368755,307.7084842,1
3367,268.1715888,244.9724047,0.999999642,380.7577823,272.7462215,0.999982238,341.0983434,205.8888541,0.999300599,289.6112335,184.0255651,1,231.6206102,207.3693452,1,214.6533587,240.2537065,1,217.9420371,280.8021879,1,342.5725799,325.1570975,0.999999762,370.9290504,311.8548486,1
